Date/Time,HVAC [kW](Hourly),Electrical appliances [kW](Hourly),Hourly Total Load Consumption,PV Generation Trabzon [kW],PV Generation Antalya [kW]
 04/14  21:00:00,0,0.269566617,0.269566617,0,0
 04/14  22:00:00,0,0.217845283,0.217845283,0,0
 04/14  23:00:00,0.007814521,0.147706795,0.155521316,0,0
 04/14  24:00:00,0.025163904,0.098224691,0.123388595,0,0
 04/15  01:00:00,0.040698998,0.087761802,0.1284608,0,0
 04/15  02:00:00,0.050806389,0.074158657,0.124965045,0,0
 04/15  03:00:00,0.056140383,0.065441441,0.121581824,0,0
 04/15  04:00:00,0.061415128,0.076570357,0.137985485,0,0
 04/15  05:00:00,0.065792621,0.090294859,0.15608748,0,0.031372062
 04/15  06:00:00,0.062322011,0.148933834,0.211255845,0.124533324,0.462520248
 04/15  07:00:00,0.069975555,0.235105583,0.305081137,0.382924524,1.115941038
 04/15  08:00:00,0.065133952,0.307411605,0.372545557,0.681422532,1.664264016
 04/15  09:00:00,0.056739955,0.381213118,0.437953073,1.064768346,2.019917034
 04/15  10:00:00,0.052517172,0.402331141,0.454848313,1.48420467,2.347259364
 04/15  11:00:00,0.026694032,0.419083647,0.445777679,1.487659248,2.572087794
 04/15  12:00:00,0.009449329,0.40471184,0.41416117,1.507572222,2.611689054
 04/15  13:00:00,0,0.368086624,0.368086624,1.83373494,2.433708072
 04/15  14:00:00,0,0.338555388,0.338555388,1.599048324,1.897462074
 04/15  15:00:00,0,0.344977949,0.344977949,1.356076338,1.53981495
 04/15  16:00:00,0,0.39011767,0.39011767,0.787699956,1.002894888
 04/15  17:00:00,0,0.473564931,0.473564931,0.400618704,0.411656502
 04/15  18:00:00,0,0.431195325,0.431195325,0.079736154,0.030641826
 04/15  19:00:00,0,0.356238631,0.356238631,0,0
 04/15  20:00:00,0,0.32063861,0.32063861,0,0
 04/15  21:00:00,0,0.305173474,0.305173474,0,0
 04/15  22:00:00,0,0.246138495,0.246138495,0,0
 04/15  23:00:00,0,0.16324164,0.16324164,0,0
 04/15  24:00:00,0.006284561,0.104798374,0.111082935,0,0
 04/16  01:00:00,0.016363129,0.087761802,0.104124932,0,0
 04/16  02:00:00,0.031383755,0.074158657,0.105542412,0,0
 04/16  03:00:00,0.04135165,0.065441441,0.106793091,0,0
 04/16  04:00:00,0.047662452,0.076570357,0.124232809,0,0
 04/16  05:00:00,0.05168326,0.090294859,0.14197812,0,0.037017348
 04/16  06:00:00,0.059842448,0.148933834,0.208776283,0.206769132,0.365876322
 04/16  07:00:00,0.047438841,0.235105583,0.282544424,0.797614314,0.93034875
 04/16  08:00:00,0.041018566,0.307411605,0.348430171,1.221909516,1.48757499
 04/16  09:00:00,0.024174683,0.381213118,0.405387801,1.763210994,2.002981176
 04/16  10:00:00,0.004976233,0.402331141,0.407307374,1.983068202,2.364588426
 04/16  11:00:00,0,0.419083647,0.419083647,2.367537456,2.541024678
 04/16  12:00:00,0,0.40471184,0.40471184,2.468927916,2.50358604
 04/16  13:00:00,0,0.368086624,0.368086624,2.392533996,2.2932219
 04/16  14:00:00,0,0.338555388,0.338555388,2.084037372,1.93779357
 04/16  15:00:00,0,0.344977949,0.344977949,1.665190854,1.481367984
 04/16  16:00:00,0,0.39011767,0.39011767,1.155233352,0.88246212
 04/16  17:00:00,0,0.473564931,0.473564931,0.6024447,0.331162026
 04/16  18:00:00,0,0.431195325,0.431195325,0.122117928,0.028451118
 04/16  19:00:00,0,0.356238631,0.356238631,0,0
 04/16  20:00:00,0,0.32063861,0.32063861,0,0
 04/16  21:00:00,0,0.305173474,0.305173474,0,0
 04/16  22:00:00,0,0.246138495,0.246138495,0,0
 04/16  23:00:00,0,0.16324164,0.16324164,0,0
 04/16  24:00:00,0,0.104798374,0.104798374,0,0
 04/17  01:00:00,0,0.083814778,0.083814778,0,0
 04/17  02:00:00,0.00205723,0.071547418,0.073604648,0,0
 04/17  03:00:00,0.012817793,0.064076037,0.07689383,0,0
 04/17  04:00:00,0.022285262,0.073899201,0.096184463,0,0
 04/17  05:00:00,0.030389062,0.086198167,0.116587229,0,0.014913666
 04/17  06:00:00,0.031720117,0.138308322,0.17002844,0.226429332,0.133998306
 04/17  07:00:00,0.030525345,0.213944221,0.244469566,0.710463456,0.328437684
 04/17  08:00:00,0.028118917,0.274974304,0.303093221,1.197783642,0.492600354
 04/17  09:00:00,0.019407598,0.336182059,0.355589657,1.6626912,0.723607704
 04/17  10:00:00,0.001776905,0.351414912,0.353191817,2.12709321,1.127737158
 04/17  11:00:00,0,0.366594887,0.366594887,1.769642688,1.288978884
 04/17  12:00:00,0,0.356901334,0.356901334,1.754869452,1.49389434
 04/17  13:00:00,0,0.324498591,0.324498591,1.72925502,1.14913869
 04/17  14:00:00,0,0.299429816,0.299429816,1.058505168,0.861903168
 04/17  15:00:00,0,0.307918976,0.307918976,0.89804985,0.551075406
 04/17  16:00:00,0,0.35419975,0.35419975,0.550541772,0.310687332
 04/17  17:00:00,0,0.438213001,0.438213001,0.267294462,0.11108013
 04/17  18:00:00,0,0.39688501,0.39688501,0.044403966,0.016683084
 04/17  19:00:00,0,0.321993877,0.321993877,0,0
 04/17  20:00:00,0,0.28578324,0.28578324,0,0
 04/17  21:00:00,0,0.269566617,0.269566617,0,0
 04/17  22:00:00,0,0.217845283,0.217845283,0,0
 04/17  23:00:00,0,0.147706795,0.147706795,0,0
 04/17  24:00:00,0,0.098224691,0.098224691,0,0
 04/18  01:00:00,0,0.083814778,0.083814778,0,0
 04/18  02:00:00,0,0.071547418,0.071547418,0,0
 04/18  03:00:00,0,0.064076037,0.064076037,0,0
 04/18  04:00:00,0,0.073899201,0.073899201,0,0
 04/18  05:00:00,0.002609493,0.086198167,0.088807659,0,0.038365476
 04/18  06:00:00,0.00887609,0.138308322,0.147184412,0.154585344,0.338632902
 04/18  07:00:00,0.00502709,0.213944221,0.21897131,0.332032692,0.932118168
 04/18  08:00:00,0.009030235,0.274974304,0.284004539,0.657409002,1.422471642
 04/18  09:00:00,0.008807191,0.336182059,0.34498925,0.83176689,1.9561899
 04/18  10:00:00,0.004698286,0.351414912,0.356113198,1.079260722,2.290300956
 04/18  11:00:00,0,0.366594887,0.366594887,0.973123728,2.445391848
 04/18  12:00:00,0,0.356901334,0.356901334,0.810393444,2.416350924
 04/18  13:00:00,0,0.324498591,0.324498591,0.926613312,2.094878568
 04/18  14:00:00,0,0.299429816,0.299429816,0.969416376,1.781888184
 04/18  15:00:00,0,0.307918976,0.307918976,1.104510036,1.335742074
 04/18  16:00:00,0,0.35419975,0.35419975,0.571184982,0.80255745
 04/18  17:00:00,0,0.438213001,0.438213001,0.239039946,0.298638438
 04/18  18:00:00,0,0.39688501,0.39688501,0.069147732,0.029658816
 04/18  19:00:00,0,0.321993877,0.321993877,0,0
 04/18  20:00:00,0,0.28578324,0.28578324,0,0
 04/18  21:00:00,0,0.269566617,0.269566617,0,0
 04/18  22:00:00,0,0.217845283,0.217845283,0,0
 04/18  23:00:00,0,0.147706795,0.147706795,0,0
 04/18  24:00:00,0,0.098224691,0.098224691,0,0
 04/19  01:00:00,0,0.083814778,0.083814778,0,0
 04/19  02:00:00,0,0.071547418,0.071547418,0,0
 04/19  03:00:00,0,0.064076037,0.064076037,0,0
 04/19  04:00:00,0.006754388,0.073899201,0.080653589,0,0
 04/19  05:00:00,0.013699155,0.086198167,0.099897322,0,0.044123106
 04/19  06:00:00,0.029788623,0.138308322,0.168096945,0.111838452,0.309620064
 04/19  07:00:00,0.029739165,0.213944221,0.243683385,0.204775026,0.836457252
 04/19  08:00:00,0.037216335,0.274974304,0.31219064,0.48602823,1.346049636
 04/19  09:00:00,0.040424609,0.336182059,0.376606668,0.701897226,1.618483836
 04/19  10:00:00,0.056377173,0.351414912,0.407792084,0.564753288,1.99228041
 04/19  11:00:00,0.042598278,0.366594887,0.409193165,0.439882932,2.2019424
 04/19  12:00:00,0.036328664,0.356901334,0.393229998,0.663166632,2.13369342
 04/19  13:00:00,0.033562758,0.324498591,0.358061349,0.422581956,1.981832418
 04/19  14:00:00,0.030973666,0.299429816,0.330403482,0.427244232,1.594666908
 04/19  15:00:00,0.028849677,0.307918976,0.336768653,0.33169566,1.200620328
 04/19  16:00:00,0.026324688,0.35419975,0.380524438,0.153602334,0.722680866
 04/19  17:00:00,0.036276519,0.438213001,0.474489519,0.088442814,0.270074976
 04/19  18:00:00,0.020005211,0.39688501,0.416890221,0.017890782,0.032635932
 04/19  19:00:00,0.018837556,0.321993877,0.340831433,0,0
 04/19  20:00:00,0.018393819,0.28578324,0.304177059,0,0
 04/19  21:00:00,0.02071612,0.269566617,0.290282737,0,0
 04/19  22:00:00,0.028796385,0.217845283,0.246641668,0,0
 04/19  23:00:00,0.037835323,0.147706795,0.185542118,0,0
 04/19  24:00:00,0.049838167,0.098224691,0.148062858,0,0
 04/20  01:00:00,0.058710704,0.083814778,0.142525483,0,0
 04/20  02:00:00,0.065037985,0.071547418,0.136585403,0,0
 04/20  03:00:00,0.070206131,0.064076037,0.134282167,0,0
 04/20  04:00:00,0.07292498,0.073899201,0.146824181,0,0
 04/20  05:00:00,0.073725133,0.086198167,0.1599233,0.014436204,0.044488224
 04/20  06:00:00,0.069250398,0.138308322,0.207558721,0.137284368,0.39559131
 04/20  07:00:00,0.066149211,0.213944221,0.280093432,0.353658912,0.945178158
 04/20  08:00:00,0.06574431,0.274974304,0.340718614,0.529814304,1.478250438
 04/20  09:00:00,0.060563431,0.336182059,0.39674549,0.666705468,2.037274182
 04/20  10:00:00,0.074858331,0.351414912,0.426273243,0.81365142,2.180653212
 04/20  11:00:00,0.051931379,0.366594887,0.418526267,0.926585226,2.406464652
 04/20  12:00:00,0.040434216,0.356901334,0.39733555,1.333467108,2.44923963
 04/20  13:00:00,0.033167344,0.324498591,0.357665935,1.699146828,2.150741622
 04/20  14:00:00,0.025487132,0.299429816,0.324916948,1.45050147,1.872662136
 04/20  15:00:00,0.018642909,0.307918976,0.326561885,1.127428212,1.494203286
 04/20  16:00:00,0.012864276,0.35419975,0.367064026,0.694679124,0.954558882
 04/20  17:00:00,0.023931161,0.438213001,0.462144162,0.34531737,0.403623906
 04/20  18:00:00,0.008455289,0.39688501,0.405340299,0.082825614,0.041314506
 04/20  19:00:00,0.008420685,0.321993877,0.330414562,0,0
 04/20  20:00:00,0.017448727,0.28578324,0.303231966,0,0
 04/20  21:00:00,0.022629639,0.269566617,0.292196256,0,0
 04/20  22:00:00,0.037079754,0.217845283,0.254925038,0,0
 04/20  23:00:00,0.053495786,0.147706795,0.201202581,0,0
 04/20  24:00:00,0.06517401,0.098224691,0.163398701,0,0
 04/21  01:00:00,0.077333748,0.083814778,0.161148526,0,0
 04/21  02:00:00,0.082738972,0.071547418,0.15428639,0,0
 04/21  03:00:00,0.087648147,0.064076037,0.151724183,0,0
 04/21  04:00:00,0.090952303,0.073899201,0.164851504,0,0
 04/21  05:00:00,0.092034037,0.086198167,0.178232203,0.013537452,0.058250364
 04/21  06:00:00,0.088613614,0.138308322,0.226921936,0.074062782,0.545626722
 04/21  07:00:00,0.085201669,0.213944221,0.29914589,0.334588518,1.176494454
 04/21  08:00:00,0.082977172,0.274974304,0.357951476,0.592137138,1.722682896
 04/21  09:00:00,0.08312751,0.336182059,0.419309569,0.8453886,2.18158005
 04/21  10:00:00,0.096775551,0.351414912,0.448190463,1.157199372,2.478842274
 04/21  11:00:00,0.074937251,0.366594887,0.441532138,1.470386358,2.593292724
 04/21  12:00:00,0.062597233,0.356901334,0.419498567,1.77672036,2.587169976
 04/21  13:00:00,0.052007615,0.324498591,0.376506206,1.50793734,2.392533996
 04/21  14:00:00,0.046149083,0.299429816,0.345578899,1.284681726,1.99944234
 04/21  15:00:00,0.043822376,0.307918976,0.351741352,0.810028326,1.543634646
 04/21  16:00:00,0.044443503,0.35419975,0.398643253,0.408454698,0.908638272
 04/21  17:00:00,0.056840798,0.438213001,0.495053799,0.151046508,0.392698452
 04/21  18:00:00,0.03827281,0.39688501,0.43515782,0.052464648,0.038000358
 04/21  19:00:00,0.037763232,0.321993877,0.359757109,0,0
 04/21  20:00:00,0.037850105,0.28578324,0.323633345,0,0
 04/21  21:00:00,0.040924891,0.269566617,0.310491507,0,0
 04/21  22:00:00,0.04812862,0.217845283,0.265973903,0,0
 04/21  23:00:00,0.057491331,0.147706795,0.205198126,0,0
 04/21  24:00:00,0.06703691,0.098224691,0.165261601,0,0
 04/22  01:00:00,0.074871747,0.087761802,0.16263355,0,0
 04/22  02:00:00,0.07978605,0.074158657,0.153944706,0,0
 04/22  03:00:00,0.083179932,0.065441441,0.148621373,0,0
 04/22  04:00:00,0.086350611,0.076570357,0.162920968,0,0
 04/22  05:00:00,0.086429656,0.090294859,0.176724516,0.019969146,0.058643568
 04/22  06:00:00,0.081389159,0.148933834,0.230322993,0.284960556,0.480635718
 04/22  07:00:00,0.076383049,0.235105583,0.311488632,0.871255806,1.073503092
 04/22  08:00:00,0.075497316,0.307411605,0.382908921,1.375118646,1.597868712
 04/22  09:00:00,0.070471752,0.381213118,0.45168487,1.81365345,2.069460738
 04/22  10:00:00,0.08212693,0.402331141,0.484458071,2.12456547,2.375148762
 04/22  11:00:00,0.056840086,0.419083647,0.475923732,2.16416673,2.609947722
 04/22  12:00:00,0.043653766,0.40471184,0.448365606,1.86111879,2.495497272
 04/22  13:00:00,0.032662262,0.368086624,0.400748886,1.69274322,2.372255904
 04/22  14:00:00,0.027817088,0.338555388,0.366372477,1.492827072,2.060276616
 04/22  15:00:00,0.022787202,0.344977949,0.367765151,1.057494072,1.595032026
 04/22  16:00:00,0.01636944,0.39011767,0.40648711,0.755064024,1.040614386
 04/22  17:00:00,0.025837387,0.473564931,0.499402318,0.377812872,0.433479324
 04/22  18:00:00,0.009565374,0.431195325,0.440760699,0.109647744,0.043757988
 04/22  19:00:00,0.009451911,0.356238631,0.365690543,0,0
 04/22  20:00:00,0.010429256,0.32063861,0.331067866,0,0
 04/22  21:00:00,0.015387532,0.305173474,0.320561006,0,0
 04/22  22:00:00,0.023402519,0.246138495,0.269541014,0,0
 04/22  23:00:00,0.035651053,0.16324164,0.198892693,0,0
 04/22  24:00:00,0.049695389,0.104798374,0.154493763,0,0
 04/23  01:00:00,0.063543208,0.087761802,0.151305011,0,0
 04/23  02:00:00,0.075155889,0.074158657,0.149314546,0,0
 04/23  03:00:00,0.086513737,0.065441441,0.151955178,0,0
 04/23  04:00:00,0.095051884,0.076570357,0.17162224,0,0
 04/23  05:00:00,0.101178507,0.090294859,0.191473367,0.020193834,0.06150834
 04/23  06:00:00,0.100114931,0.148933834,0.249048765,0.25319529,0.49698177
 04/23  07:00:00,0.112541355,0.235105583,0.347646938,0.607556352,1.056707664
 04/23  08:00:00,0.093126648,0.307411605,0.400538253,1.153604364,1.635812898
 04/23  09:00:00,0.072626539,0.381213118,0.453839657,1.605873222,2.005396572
 04/23  10:00:00,0.060484338,0.402331141,0.462815479,2.04648639,2.231039496
 04/23  11:00:00,0.032870135,0.419083647,0.451953782,2.285610594,2.17160952
 04/23  12:00:00,0.01654334,0.40471184,0.42125518,2.243425422,2.048424324
 04/23  13:00:00,0.005339277,0.368086624,0.373425901,2.0376393,1.92094197
 04/23  14:00:00,0,0.338555388,0.338555388,1.807783476,1.637722746
 04/23  15:00:00,0,0.344977949,0.344977949,1.449574632,1.244546832
 04/23  16:00:00,0,0.39011767,0.39011767,1.026655644,0.77362887
 04/23  17:00:00,0,0.473564931,0.473564931,0.557619444,0.324421386
 04/23  18:00:00,0,0.431195325,0.431195325,0.155343666,0.04283115
 04/23  19:00:00,0,0.356238631,0.356238631,0,0
 04/23  20:00:00,0,0.32063861,0.32063861,0,0
 04/23  21:00:00,0,0.305173474,0.305173474,0,0
 04/23  22:00:00,0,0.246138495,0.246138495,0,0
 04/23  23:00:00,0,0.16324164,0.16324164,0,0
 04/23  24:00:00,0.012948397,0.104798374,0.11774677,0,0
 04/24  01:00:00,0.029546,0.083814778,0.113360778,0,0
 04/24  02:00:00,0.044137679,0.071547418,0.115685097,0,0
 04/24  03:00:00,0.053584659,0.064076037,0.117660696,0,0
 04/24  04:00:00,0.060258086,0.073899201,0.134157287,0,0
 04/24  05:00:00,0.064837568,0.086198167,0.151035735,0.023985444,0.067378314
 04/24  06:00:00,0.063583373,0.138308322,0.201891696,0.253532322,0.510238362
 04/24  07:00:00,0.060934938,0.213944221,0.274879159,0.630025152,1.05448887
 04/24  08:00:00,0.057484152,0.274974304,0.332458457,1.082743386,1.53419775
 04/24  09:00:00,0.045923942,0.336182059,0.382106001,1.49543907,2.027191308
 04/24  10:00:00,0.040280433,0.351414912,0.391695345,2.015535618,2.43421362
 04/24  11:00:00,0.018355361,0.366594887,0.384950248,2.19927423,2.648874918
 04/24  12:00:00,0.005460623,0.356901334,0.362361958,2.286846378,2.485554828
 04/24  13:00:00,0,0.324498591,0.324498591,2.280667458,2.44193727
 04/24  14:00:00,0,0.299429816,0.299429816,2.037583128,2.14520868
 04/24  15:00:00,0,0.307918976,0.307918976,1.657972752,1.655894388
 04/24  16:00:00,0,0.35419975,0.35419975,1.179443484,1.094455248
 04/24  17:00:00,0,0.438213001,0.438213001,0.643478346,0.480298686
 04/24  18:00:00,0,0.39688501,0.39688501,0.150737562,0.0505548
 04/24  19:00:00,0,0.321993877,0.321993877,0,0
 04/24  20:00:00,0,0.28578324,0.28578324,0,0
 04/24  21:00:00,0,0.269566617,0.269566617,0,0
 04/24  22:00:00,0,0.217845283,0.217845283,0,0
 04/24  23:00:00,0,0.147706795,0.147706795,0,0
 04/24  24:00:00,0,0.098224691,0.098224691,0,0
 04/25  01:00:00,0.000797707,0.083814778,0.084612486,0,0
 04/25  02:00:00,0.01194893,0.071547418,0.083496348,0,0
 04/25  03:00:00,0.022258995,0.064076037,0.086335032,0,0
 04/25  04:00:00,0.030275129,0.073899201,0.10417433,0,0
 04/25  05:00:00,0.032995465,0.086198167,0.119193631,0.026288496,0.072770826
 04/25  06:00:00,0.03873731,0.138308322,0.177045632,0.287965758,0.59486148
 04/25  07:00:00,0.039517848,0.213944221,0.253462069,0.68094507,1.247074572
 04/25  08:00:00,0.031208657,0.274974304,0.306182961,1.098920922,1.823736324
 04/25  09:00:00,0.028242015,0.336182059,0.364424075,1.47184683,2.283447972
 04/25  10:00:00,0.020480823,0.351414912,0.371895735,1.874403468,2.608543422
 04/25  11:00:00,0.011074506,0.366594887,0.377669393,2.28746427,2.7229377
 04/25  12:00:00,0.001517393,0.356901334,0.358418727,2.364644598,2.715551082
 04/25  13:00:00,0,0.324498591,0.324498591,2.34827046,2.544366912
 04/25  14:00:00,0,0.299429816,0.299429816,2.120324484,2.20432971
 04/25  15:00:00,0,0.307918976,0.307918976,1.719228318,1.676762286
 04/25  16:00:00,0,0.35419975,0.35419975,1.218342594,1.097994084
 04/25  17:00:00,0,0.438213001,0.438213001,0.683725584,0.467379126
 04/25  18:00:00,0,0.39688501,0.39688501,0.188513232,0.054009378
 04/25  19:00:00,0,0.321993877,0.321993877,0,0
 04/25  20:00:00,0,0.28578324,0.28578324,0,0
 04/25  21:00:00,0,0.269566617,0.269566617,0,0
 04/25  22:00:00,0,0.217845283,0.217845283,0,0
 04/25  23:00:00,0,0.147706795,0.147706795,0,0
 04/25  24:00:00,0,0.098224691,0.098224691,0,0
 04/26  01:00:00,0,0.083814778,0.083814778,0,0
 04/26  02:00:00,0,0.071547418,0.071547418,0,0
 04/26  03:00:00,0,0.064076037,0.064076037,0,0
 04/26  04:00:00,0.000965044,0.073899201,0.074864244,0,0
 04/26  05:00:00,0.000801362,0.086198167,0.086999529,0.027692796,0.067911948
 04/26  06:00:00,0,0.138308322,0.138308322,0.275355144,0.518579904
 04/26  07:00:00,0,0.213944221,0.213944221,0.798681582,1.110688956
 04/26  08:00:00,0,0.274974304,0.274974304,1.359839862,1.710409314
 04/26  09:00:00,0,0.336182059,0.336182059,1.567451574,2.16880092
 04/26  10:00:00,0,0.351414912,0.351414912,2.012249556,2.37916506
 04/26  11:00:00,0,0.366594887,0.366594887,2.04845241,2.65749732
 04/26  12:00:00,0,0.356901334,0.356901334,2.218204194,2.578407144
 04/26  13:00:00,0,0.324498591,0.324498591,2.321925792,2.405116524
 04/26  14:00:00,0,0.299429816,0.299429816,2.04480123,2.07162336
 04/26  15:00:00,0,0.307918976,0.307918976,1.62421338,1.590201234
 04/26  16:00:00,0,0.35419975,0.35419975,1.120406712,0.998120268
 04/26  17:00:00,0,0.438213001,0.438213001,0.613566756,0.399635694
 04/26  18:00:00,0,0.39688501,0.39688501,0.179441454,0.047437254
 04/26  19:00:00,0,0.321993877,0.321993877,0,0
 04/26  20:00:00,0,0.28578324,0.28578324,0,0
 04/26  21:00:00,0,0.269566617,0.269566617,0,0
 04/26  22:00:00,0,0.217845283,0.217845283,0,0
 04/26  23:00:00,0,0.147706795,0.147706795,0,0
 04/26  24:00:00,0,0.098224691,0.098224691,0,0
 04/27  01:00:00,0,0.083814778,0.083814778,0,0
 04/27  02:00:00,0,0.071547418,0.071547418,0,0
 04/27  03:00:00,0,0.064076037,0.064076037,0,0
 04/27  04:00:00,0,0.073899201,0.073899201,0,0
 04/27  05:00:00,0,0.086198167,0.086198167,0.030080106,0.068080464
 04/27  06:00:00,0,0.138308322,0.138308322,0.282601332,0.477405828
 04/27  07:00:00,0.000830508,0.213944221,0.214774729,0.689539386,1.055275278
 04/27  08:00:00,0,0.274974304,0.274974304,1.134337368,1.607249436
 04/27  09:00:00,0.001479713,0.336182059,0.337661772,1.569838884,2.061877518
 04/27  10:00:00,0.004383013,0.351414912,0.355797925,2.117347368,2.428989624
 04/27  11:00:00,0,0.366594887,0.366594887,2.2510929,2.543074956
 04/27  12:00:00,0,0.356901334,0.356901334,2.410228176,2.643201546
 04/27  13:00:00,0,0.324498591,0.324498591,2.107601526,2.373575946
 04/27  14:00:00,0,0.299429816,0.299429816,2.058198252,2.059377864
 04/27  15:00:00,0,0.307918976,0.307918976,1.693192596,1.561834374
 04/27  16:00:00,0,0.35419975,0.35419975,1.188768036,1.010450022
 04/27  17:00:00,0,0.438213001,0.438213001,0.644096238,0.440894028
